Node,word,frequency_word,shortest_path,degree_centrality,betweenness_centrality,closeness_centrality,clustering_coefficient,eigenvector_centrality,Class_degree_centralitylow,Class_degree_centralitymedium,Class_degree_centralityhigh,Class_betweenness_centralitylow,Class_betweenness_centralitymedium,Class_betweenness_centralityhigh,Class_closeness_centralitylow,Class_closeness_centralitymedium,Class_closeness_centralityhigh,Class_clustering_coefficientlow,Class_clustering_coefficientmedium,Class_clustering_coefficienthigh,Class_eigenvector_centralitylow,Class_eigenvector_centralitymedium,Class_eigenvector_centralityhigh
30,notation,30,"[626, 615, 373, 30]",0.09913793103448276,0.0990888547376824,0.3613707165109034,0.004529098316744522,0.42903221428570726,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1
358,complexity,30,"[626, 615, 373, 465, 358]",0.09590517241379311,0.0786856769882389,0.3543337151584574,0.004750804585312791,0.3531097883868847,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1
579,computational,28,"[626, 615, 646, 579]",0.07974137931034482,0.06964230697061109,0.3504531722054381,0.0060420613415844955,0.34019951789968356,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1
783,complex,24,"[626, 615, 373, 539, 783]",0.05818965517241379,0.04514286168824362,0.34626865671641793,0.007943484311292824,0.26084522215413225,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1
302,zeta,14,"[626, 615, 646, 579, 302]",0.034482758620689655,0.022956370470030782,0.3286118980169972,0.010766507194484208,0.23575761614455035,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1
261,imaginary,21,"[626, 615, 373, 30, 261]",0.061422413793103446,0.04525794192414685,0.3515151515151515,0.008449874884000287,0.2233887797384836,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1
179,z,12,"[626, 615, 373, 539, 179]",0.02478448275862069,0.011553244168272024,0.3161839863713799,0.014130070027036454,0.2219298126800886,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1
539,real,18,"[626, 615, 373, 539]",0.04956896551724138,0.02266128001044628,0.32607167955024596,0.009984571957695023,0.21003817740769215,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1
122,asymptotic,11,"[626, 615, 170, 527, 122]",0.03125,0.028204741782248542,0.3302491103202847,0.010675371684598658,0.16616393356840764,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1
251,number,9,"[626, 615, 373, 458, 251]",0.05711206896551724,0.03820089806432358,0.33060206626291416,0.00629542155440812,0.16425392558104393,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1
388,domain,3,"[626, 615, 373, 30, 388]",0.023706896551724137,0.0022851655749892025,0.30556470200856106,0.025924156412579853,0.1504786389527233,1,0,1,1,0,1,1,0,1,0,1,0,1,0,1
536,time,13,"[626, 615, 373, 30, 536]",0.05172413793103448,0.07550482871435198,0.3487410747839158,0.0053419676102703885,0.113673644913569,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1
711,generalize,1,"[626, 615, 373, 539, 711]",0.02586206896551724,0.016399139456870403,0.3252716438836313,0.01226244661097978,0.11169775060940829,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1
527,big,11,"[626, 615, 170, 527]",0.0334051724137931,0.019666321127111974,0.31214261688530104,0.0065924489289156995,0.09905763094191808,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1
569,asymptotes,12,"[626, 615, 170, 527, 661, 569]",0.016163793103448277,0.003925907987999489,0.3022801302931596,0.016712406245101362,0.09584231400201106,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1
545,plane,14,"[626, 615, 373, 539, 545]",0.03771551724137931,0.01892119352801198,0.3224461431549687,0.009777838903702095,0.09049838155569899,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1
663,would,11,"[626, 615, 373, 465, 663]",0.036637931034482756,0.03084906875566296,0.3404255319148936,0.008382860589928582,0.08721325366423748,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1
442,account,6,"[626, 615, 373, 458, 442]",0.018318965517241378,0.0030075154890372314,0.2997416020671835,0.02083506992886448,0.08615713435024791,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1
322,take,3,"[626, 615, 373, 458, 322]",0.02586206896551724,0.012189085459796177,0.31857191898386544,0.012308086206606539,0.079664515604406,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1
320,part,6,"[626, 615, 373, 539, 320]",0.01939655172413793,0.01125115598846669,0.2857142857142857,0.017400613628558916,0.07840335062175452,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1
423,tn,15,"[626, 652, 751, 423]",0.04849137931034483,0.044913227866076495,0.32989690721649484,0.004791650446575371,0.07736928198912,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1
102,p,21,"[626, 652, 751, 423, 102]",0.04310344827586207,0.03015800586062781,0.29469672912035566,0.010937751980801462,0.0689510820281789,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1
852,lnn,16,"[626, 615, 646, 579, 407, 852]",0.020474137931034482,0.0018287483666034818,0.25892857142857145,0.0394690179126335,0.06376484445618993,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1
277,use,2,"[626, 615, 170, 527, 277]",0.030172413793103446,0.04627425016244167,0.32791519434628974,0.006408007021836892,0.06280613220640237,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1
317,case,5,"[626, 615, 841, 793, 317]",0.01293103448275862,0.0024623421078503872,0.2880198634388578,0.0192661535595135,0.062410919762976774,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1
793,relate,1,"[626, 615, 841, 793]",0.009698275862068966,0.0020991494740549574,0.2919156967599874,0.023272055972769927,0.06146780132339986,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
407,represent,4,"[626, 615, 646, 579, 407]",0.03556034482758621,0.03413680238316647,0.32687566044381827,0.005850039244604075,0.060693419668610235,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1
807,znotation,13,"[626, 652, 92, 409, 807]",0.05387931034482758,0.06326098130212984,0.3569230769230769,0.004057197161143374,0.06036745036513368,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1
699,transformation,8,"[626, 615, 373, 465, 699]",0.03125,0.01533662724542652,0.3231197771587744,0.008756175803969108,0.0599190618285617,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1
688,research,5,"[626, 615, 646, 579, 688]",0.01939655172413793,0.004690307172583461,0.3106796116504854,0.01296511328947329,0.057530445965074666,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1
306,n,15,"[626, 615, 373, 621, 306]",0.032327586206896554,0.020925383878675038,0.2962962962962963,0.014004721342881391,0.05557907789641444,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1
465,figure,6,"[626, 615, 373, 465]",0.02478448275862069,0.0163499315978781,0.33598841419261405,0.010832318435138042,0.05178169539028519,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1
47,ln,12,"[626, 615, 373, 30, 530, 47]",0.021551724137931036,0.008440196411237008,0.29648562300319486,0.024140178854863834,0.04982654857599283,1,0,1,1,0,1,1,0,1,0,1,0,1,0,1
642,com,5,"[626, 615, 373, 840, 642]",0.017241379310344827,0.0050434624081934845,0.2973405959628324,0.01332695359471384,0.04931148072544979,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1
475,fig,6,"[626, 615, 373, 30, 475]",0.016163793103448277,0.0022630042870620056,0.2885572139303483,0.01714171267924317,0.048870235469075526,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1
661,representation,5,"[626, 615, 170, 527, 661]",0.016163793103448277,0.00387073465719556,0.3030698889614631,0.011979258444193053,0.048423471140839676,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1
826,argand,7,"[626, 615, 373, 539, 826]",0.020474137931034482,0.009527105288147176,0.3193392980041294,0.01688864330194681,0.04789966294409678,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1
514,well,7,"[626, 615, 373, 621, 514]",0.030172413793103446,0.026399570876562067,0.31693989071038253,0.006254518626407454,0.04724464850300491,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1
753,propose,2,"[626, 615, 373, 30, 753]",0.016163793103448277,0.0027152335246551345,0.3065741658407664,0.019968979672713875,0.045386420389610604,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1
245,asymptote,0,"[626, 652, 155, 245]",0.022629310344827586,0.017980014547682385,0.30606860158311344,0.007376488233778097,0.04465111434384446,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1
343,section,5,"[626, 615, 373, 30, 343]",0.018318965517241378,0.005900994034875403,0.31088777219430486,0.014381051340011955,0.04340619036989066,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1
140,consider,3,"[626, 615, 373, 30, 140]",0.010775862068965518,0.001124456796316444,0.28327228327228327,0.019486814060518123,0.0428882826230755,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1
144,average,3,"[626, 615, 170, 527, 742, 144]",0.0075431034482758615,0.0006420169877858278,0.2664369796152742,0.02904052141184404,0.04075987005215183,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1
573,search,9,"[626, 615, 373, 573]",0.028017241379310345,0.012037366517995564,0.3071830519695465,0.009211311473025318,0.03940558544043521,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1
713,consideration,2,"[626, 615, 646, 579, 713]",0.0075431034482758615,0.0009455375810167464,0.2895475819032761,0.04558802222579086,0.03590476089169429,1,0,1,0,1,0,1,0,1,1,0,1,1,0,1
183,bigoh,2,"[626, 615, 373, 30, 593, 183]",0.005387931034482759,0.0001921378214403409,0.23794871794871794,0.04863448258543536,0.034568243626650515,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1
742,instance,4,"[626, 615, 170, 527, 742]",0.017241379310344827,0.00991687701345727,0.3252716438836313,0.010221924609812427,0.034545660049838625,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1
56,accord,0,"[626, 615, 373, 465, 56]",0.030172413793103446,0.037970309187581056,0.33708681438430804,0.005399163716843864,0.03370078735551391,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1
909,putational,3,"[626, 615, 373, 840, 909]",0.008620689655172414,0.0006405482498482039,0.26851851851851855,0.022604305569028822,0.03305995935405743,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1
246,could,4,"[626, 615, 373, 30, 246]",0.017241379310344827,0.007301111056218473,0.32188692334373914,0.010600778170397274,0.032066580802023924,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1
500,demonstrate,4,"[626, 615, 646, 500]",0.02478448275862069,0.01724735822213339,0.32110726643598614,0.007355666032684915,0.032029107212535865,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1
907,combine,1,"[626, 615, 373, 30, 261, 907]",0.005387931034482759,3.1764101109210545e-05,0.26537031741492706,0.05264500540555954,0.03186781195221169,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1
635,make,1,"[626, 615, 373, 573, 635]",0.030172413793103446,0.06174967625688524,0.3297796730632552,0.007109574260966189,0.03173618505256892,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1
616,graphical,3,"[626, 615, 373, 539, 616]",0.008620689655172414,0.00027740636576684645,0.27643729520405125,0.027890140765957257,0.03154772324175605,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
241,handle,2,"[626, 652, 92, 241]",0.011853448275862068,0.006652754533455098,0.29209946490399746,0.011499606281986445,0.030865791052018896,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1
702,unable,3,"[626, 615, 373, 840, 702]",0.011853448275862068,0.0015362282170521529,0.28615479494295404,0.017601087334848463,0.030473318217909825,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1
158,mathematical,6,"[626, 652, 92, 289, 158]",0.023706896551724137,0.019859401954391724,0.3046618516086671,0.006015979452321811,0.030041479613889147,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1
846,burhmans,2,"[626, 615, 646, 579, 846]",0.005387931034482759,0.0,0.26720414627123523,0.07128670195793321,0.02944947372150903,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1
582,ex,7,"[626, 615, 373, 465, 391, 883, 582]",0.008620689655172414,0.00011081872830383257,0.20481129993378944,0.0846037148159174,0.02867578595816259,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1
228,suppose,0,"[626, 615, 373, 30, 228]",0.0075431034482758615,0.0003763927097526271,0.30336711343576334,0.038633168969893245,0.02858919263841961,1,0,1,0,1,0,1,0,1,1,0,1,1,0,1
530,analysis,7,"[626, 615, 373, 30, 530]",0.02586206896551724,0.03250163212279874,0.3293115684882896,0.00673412088446248,0.028503524220923834,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1
334,difficulty,2,"[626, 615, 646, 579, 334]",0.009698275862068966,0.002268481880662337,0.27545265657465123,0.01967288132506754,0.028395207037926286,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1
731,portion,2,"[626, 615, 373, 539, 731]",0.0075431034482758615,0.0002108336966886813,0.27627270020839534,0.05681450991447996,0.02796433233498481,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1
840,function,5,"[626, 615, 373, 840]",0.034482758620689655,0.032942494332804335,0.33001422475106684,0.0041384900019783835,0.027743238261456842,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1
593,qualify,2,"[626, 615, 373, 30, 593]",0.008620689655172414,0.004303757742960993,0.3061695809963708,0.02576431742331123,0.027719178944762515,1,0,1,1,0,1,1,0,1,0,1,0,1,0,1
467,touch,3,"[626, 615, 373, 840, 467]",0.010775862068965518,0.001858968208517227,0.2859784283513097,0.01428642998586636,0.02762441029800042,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1
541,algorithm,6,"[626, 615, 841, 505, 541]",0.03556034482758621,0.031058443279317623,0.32538569424964936,0.003735513462491502,0.02758060498476627,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1
607,quantum,5,"[626, 615, 373, 607]",0.011853448275862068,0.0009832728166834848,0.2692196112561648,0.02359922125753736,0.027337196481294734,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1
712,al,6,"[626, 615, 373, 30, 712]",0.015086206896551723,0.003858010970667317,0.3070814030443415,0.015104560558393506,0.027109748709657263,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1
274,component,2,"[626, 615, 373, 539, 274]",0.015086206896551723,0.005696753777916656,0.2985842985842986,0.009111680585152052,0.027032616986603343,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1
834,worstcase,3,"[626, 615, 373, 30, 536, 834]",0.011853448275862068,0.004791481103107223,0.28900654001868575,0.013046722371857625,0.026556562779401004,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1
559,exist,0,"[626, 615, 373, 30, 559]",0.005387931034482759,6.664140275664003e-06,0.22784188558801866,0.0335223057122833,0.026071019499829724,0,1,0,0,0,1,0,0,1,1,0,1,1,0,1
293,like,1,"[626, 615, 373, 30, 293]",0.003232758620689655,0.0003287529988765071,0.2526545058535257,0.07192917792741343,0.025878971663167515,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1
924,type,3,"[626, 615, 170, 527, 924]",0.017241379310344827,0.018826251024099575,0.3196693076128143,0.007905758880525181,0.02550612886009772,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1
307,eqn,10,"[626, 615, 170, 527, 349, 307]",0.034482758620689655,0.016610006827498476,0.2980089916506101,0.008325233412137874,0.02512027951255962,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1
464,rather,3,"[626, 615, 646, 579, 464]",0.01293103448275862,0.005432738853323982,0.3091272485009993,0.012412070722049749,0.024992073484830443,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1
176,bigomega,2,"[626, 615, 373, 30, 176]",0.005387931034482759,1.0447712373239638e-05,0.23469903894790087,0.05198339874597312,0.024805957440057883,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1
829,axis,3,"[626, 615, 373, 539, 829]",0.008620689655172414,0.00019994724518113366,0.26506712367894886,0.03194022695266944,0.02461666118052585,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1
190,general,7,"[626, 615, 841, 190]",0.029094827586206896,0.04277810444879838,0.3194492254733219,0.004514169572102042,0.024547741273611447,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1
694,value,1,"[626, 615, 373, 30, 694]",0.017241379310344827,0.013717760452870424,0.3142566881137826,0.006719919777665279,0.024295819896615865,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1
15,bigtheta,2,"[626, 615, 373, 30, 15]",0.00646551724137931,3.807158064875068e-05,0.22264875239923224,0.03633081220438042,0.0239962401976598,0,1,0,0,0,1,0,0,1,1,0,1,1,0,1
264,dx,5,"[626, 615, 646, 500, 714, 264]",0.00646551724137931,1.012503271429331e-05,0.24210800939212104,0.1336549036237723,0.02390501785842336,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1
870,capable,2,"[626, 615, 373, 30, 870]",0.008620689655172414,0.0020209614709467798,0.30436208592981306,0.019969140849969005,0.02378925321234266,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1
113,methodology,2,"[626, 615, 646, 500, 113]",0.016163793103448277,0.006375642617745097,0.2985842985842986,0.007274233197088206,0.023663938469984772,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1
353,ordinate,0,"[626, 615, 373, 30, 353]",0.004310344827586207,0.00013335484371050987,0.2945096794668359,0.05090758523751394,0.023404098636690667,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1
705,asymptomatic,2,"[626, 615, 373, 30, 705]",0.00646551724137931,0.0004051283316956765,0.2504047490555855,0.022348203808188864,0.023297576204632145,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1
167,complexitythe,1,"[626, 615, 646, 579, 167]",0.004310344827586207,0.00014408066938206116,0.2772632207947416,0.03589153486793105,0.023179867750220223,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1
433,compute,0,"[626, 615, 170, 527, 433]",0.01293103448275862,0.011849419568735156,0.3143631436314363,0.0073397202255896556,0.02301658007401134,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1
299,example,1,"[626, 615, 373, 30, 388, 299]",0.0075431034482758615,0.00025765821828967336,0.2683632157316368,0.026299198323339167,0.022904173811904408,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1
35,define,0,"[626, 615, 170, 527, 742, 35]",0.011853448275862068,0.004253277524250356,0.3012987012987013,0.01715077211705903,0.02288866537524695,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1
332,explainable,1,"[626, 615, 646, 579, 332]",0.004310344827586207,0.000301449608596843,0.2903629536921151,0.06393889821449221,0.0228344360228845,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1
900,et,6,"[626, 615, 373, 30, 900]",0.015086206896551723,0.006702790588958942,0.3027732463295269,0.016779365862836498,0.02282408194456163,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1
819,cardinality,3,"[626, 615, 646, 579, 819]",0.011853448275862068,0.005847600485786288,0.30386378519973806,0.012554787009664847,0.022770065011826067,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1
458,dont,2,"[626, 615, 373, 458]",0.008620689655172414,0.0010316736788999025,0.29868039909880917,0.014604423557769046,0.02273565187784236,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1
154,conclusion,1,"[626, 615, 373, 30, 154]",0.004310344827586207,0.0001552437965431439,0.2902721301219894,0.046447554241925704,0.022383887418201413,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1
505,one,4,"[626, 615, 841, 505]",0.017241379310344827,0.010154831774722296,0.3178082191780822,0.00860068488216917,0.022294241749032686,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1
384,entity,1,"[626, 615, 373, 539, 384]",0.01293103448275862,0.00639012599999314,0.3070814030443415,0.014182349115312624,0.02225096944276225,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1
669,stand,1,"[626, 615, 373, 30, 669]",0.004310344827586207,0.0002901264852240241,0.2982005141388175,0.043808270633251954,0.022151728124196177,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1
373,order,1,"[626, 615, 373]",0.014008620689655173,0.006740685584042825,0.3042622950819672,0.009459206817020468,0.02205405576072101,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1
736,mathe,2,"[626, 615, 170, 142, 736]",0.0075431034482758615,0.0063949264339472345,0.24440347642875954,0.014784222448502828,0.022009373980436682,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1
301,find,1,"[626, 615, 646, 579, 301]",0.008620689655172414,0.0025052909405947005,0.3031688990525972,0.018037833806537746,0.021911073479892823,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1
666,implication,4,"[626, 615, 373, 539, 666]",0.016163793103448277,0.0071851263188887375,0.3054641211323239,0.008277480157216967,0.021813698795858313,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1
333,practical,3,"[626, 652, 92, 409, 333]",0.01293103448275862,0.004712724518912421,0.30892143808255657,0.009891757537284777,0.021742763431268124,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1
858,abifigure,1,"[626, 615, 646, 579, 858]",0.004310344827586207,0.00026898198409236685,0.28909657320872273,0.03776923949508826,0.021430134648315252,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1
507,tion,6,"[626, 652, 751, 423, 507]",0.02478448275862069,0.02323424961721248,0.33441441441441444,0.006447237060624013,0.021301759179098184,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1
81,theory,5,"[626, 652, 201, 81]",0.022629310344827586,0.018702235291557144,0.2922834645669291,0.005307675374429096,0.021222585117482436,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1
349,say,2,"[626, 615, 170, 527, 349]",0.008620689655172414,0.002771629608534228,0.3063717398481347,0.021521712457096037,0.021164504797874146,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1
175,worst,2,"[626, 615, 373, 465, 358, 175]",0.0021551724137931034,0.0,0.20957542908762422,0.13735710193403888,0.020311862870569346,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1
634,address,1,"[626, 615, 373, 30, 246, 634]",0.008620689655172414,0.000980338994110382,0.2560706401766004,0.018806848242068536,0.02014718934825487,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1
61,imag,1,"[626, 615, 373, 30, 61]",0.004310344827586207,0.0003882518898029745,0.28873677660236463,0.03587176269674402,0.020103760958366322,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1
790,asymptotically,2,"[626, 615, 646, 579, 790]",0.008620689655172414,0.004167258796400134,0.295729764181007,0.018037833806537746,0.019981142312200516,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1
568,specifically,2,"[626, 615, 373, 458, 568]",0.008620689655172414,0.0037490880888612532,0.2908179254152303,0.014310128809399247,0.019927440040111915,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1
503,alliance,2,"[626, 615, 373, 539, 503]",0.00646551724137931,0.00017977732439204797,0.2703962703962704,0.04882156969659772,0.019866359826576235,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1
327,calculate,0,"[626, 615, 646, 579, 327]",0.008620689655172414,0.002024905162103135,0.29554140127388534,0.017986470695940917,0.0197407711301849,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1
231,act,1,"[626, 615, 373, 30, 388, 231]",0.004310344827586207,0.0003374384491179747,0.28483732351135665,0.04342777930621441,0.019492031800186084,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1
57,vision,1,"[626, 615, 646, 579, 57]",0.004310344827586207,0.0002864092900150451,0.2908179254152303,0.047768612906952335,0.019404649682708996,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1
365,form,1,"[626, 615, 646, 579, 365]",0.004310344827586207,0.00016427732797724456,0.2853628536285363,0.042971077301006,0.019228963680706607,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1
37,project,1,"[626, 615, 646, 579, 37]",0.004310344827586207,8.298216693117173e-05,0.2870399010207238,0.045705747431596194,0.01919379604501742,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1
518,distinction,2,"[626, 615, 646, 579, 518]",0.008620689655172414,0.0023632530032301124,0.2833587786259542,0.017038852425639444,0.019011918248018705,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1
782,func,2,"[626, 615, 646, 579, 782]",0.0075431034482758615,0.0012113169916490771,0.28545063057520764,0.022219066612155586,0.01891944745967595,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
391,refn,9,"[626, 615, 373, 465, 391]",0.02478448275862069,0.014093262051194858,0.29829636772741885,0.007950217723433484,0.018764550508799594,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1
74,summarize,0,"[626, 615, 373, 30, 74]",0.004310344827586207,0.00011245852128907427,0.28873677660236463,0.052937010429127795,0.018715826707342866,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1
848,modernday,1,"[626, 615, 646, 579, 848]",0.004310344827586207,0.0005651989836660995,0.28695114409400124,0.03983210497044439,0.018637421902982995,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1
10,minimum,0,"[626, 615, 646, 579, 10]",0.004310344827586207,0.00029819831548815666,0.28327228327228327,0.06340271605434573,0.01857680299943399,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1
449,euler,3,"[626, 615, 170, 527, 277, 449]",0.01939655172413793,0.013675965755169439,0.30881863560732115,0.008530317808686003,0.018429143463919495,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1
65,input,1,"[626, 615, 373, 840, 65]",0.017241379310344827,0.01254990067567342,0.31607629427792916,0.006776603826478974,0.018244006728072696,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1
780,categorize,2,"[626, 615, 646, 579, 780]",0.01293103448275862,0.009920256055894075,0.31005679919812895,0.009220608333105788,0.018175373601334293,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1
788,grover,1,"[626, 615, 646, 579, 788]",0.004310344827586207,0.0003327198789360339,0.2833587786259542,0.047768612906952335,0.018000754457801436,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1
104,notationsthe,1,"[626, 615, 170, 527, 122, 104]",0.004310344827586207,0.00013581941079516985,0.2759440975319655,0.04595285531530635,0.017978388970884256,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1
891,current,2,"[626, 615, 646, 579, 891]",0.008620689655172414,0.008480368837742924,0.2878411910669975,0.01319544927955973,0.017904421593076474,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1
91,oh,2,"[626, 615, 373, 30, 91]",0.0075431034482758615,0.0013783317320538485,0.2863313792039494,0.028405596613337265,0.01771133953706046,1,0,1,0,1,0,1,0,1,1,0,1,1,0,1
577,additional,1,"[626, 615, 646, 579, 577]",0.004310344827586207,0.000821441361364965,0.28405264768901134,0.03776923949508826,0.01759518523381587,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1
565,pictorial,2,"[626, 615, 373, 30, 565]",0.0075431034482758615,0.0009709231066599856,0.3008103727714749,0.020826042617879723,0.017579908960954953,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1
383,theoretically,2,"[626, 615, 646, 579, 383]",0.008620689655172414,0.005371061364953571,0.28882664176781825,0.019446808084747056,0.017551283131451427,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1
64,spit,1,"[626, 615, 646, 579, 64]",0.004310344827586207,0.00017972721413383932,0.27834433113377327,0.045705747431596194,0.017537862433910593,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1
755,draw,2,"[626, 615, 373, 30, 755]",0.008620689655172414,0.010360073236021297,0.29582403570290083,0.01574816505084162,0.017418381976493074,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1
836,true,1,"[626, 615, 373, 30, 836]",0.004310344827586207,0.00033345312065475013,0.28990940331146514,0.03238161764326908,0.01737730218643355,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1
